scene,video,frame_idx,soft_label,label
scene_A,v01,95,0.0,normal
scene_A,v01,96,0.0,normal
scene_A,v01,97,0.0,normal
scene_A,v01,98,0.0,normal
scene_A,v01,99,0.0,normal
scene_A,v01,100,0.0,normal
scene_A,v01,101,0.0,normal
scene_A,v01,102,0.0,normal
scene_A,v01,103,0.0,normal
scene_A,v01,104,0.0,normal
scene_A,v01,105,0.0,normal
scene_A,v01,106,0.0,normal
scene_A,v01,107,0.0,normal
scene_A,v01,108,0.0,normal
scene_A,v01,109,0.0,normal
scene_A,v01,110,0.0,normal
scene_A,v01,111,0.0,normal
scene_A,v01,112,0.0,normal
scene_A,v01,113,0.0,normal
scene_A,v01,114,0.0,normal
scene_A,v01,115,0.0,normal
scene_A,v01,116,0.0,normal
scene_A,v01,117,0.0,normal
scene_A,v01,118,0.0,normal
scene_A,v01,119,0.0,normal
scene_A,v01,120,0.0,normal
scene_A,v01,121,0.0,normal
scene_A,v01,122,0.0,normal
scene_A,v01,123,0.0,normal
scene_A,v01,124,0.0,normal
scene_A,v01,125,0.0,normal
scene_A,v01,126,0.0,normal
scene_A,v01,127,0.0,normal
scene_A,v01,128,0.0,normal
scene_A,v01,129,0.0,normal
scene_A,v01,130,0.0,normal
scene_A,v01,131,0.0,normal
scene_A,v01,132,0.0,normal
scene_A,v01,133,0.0,normal
scene_A,v01,134,0.0,normal
scene_A,v01,135,0.0,normal
scene_A,v01,136,0.0,normal
scene_A,v01,137,0.0,normal
scene_A,v01,138,0.0,normal
scene_A,v01,139,0.0,normal
scene_A,v01,140,0.0,normal
scene_A,v01,141,0.0,normal
scene_A,v01,142,0.0,normal
scene_A,v01,143,0.0,normal
scene_A,v01,144,0.0,normal
scene_A,v01,145,0.0,normal
scene_A,v01,146,0.0,normal
scene_A,v01,147,0.0,normal
scene_A,v01,148,0.0,normal
scene_A,v01,149,0.0,normal
scene_A,v01,150,0.0,normal
scene_A,v01,151,0.0,normal
scene_A,v01,152,0.0,normal
scene_A,v01,153,0.0,normal
scene_A,v01,154,0.0,normal
scene_A,v01,155,0.0,normal
scene_A,v01,156,0.0,normal
scene_A,v01,157,0.0,normal
scene_A,v01,158,0.0,normal
scene_A,v01,159,0.0,normal
scene_A,v01,160,0.0,normal
scene_A,v01,161,0.0,normal
scene_A,v01,162,0.0,normal
scene_A,v01,163,0.0,normal
scene_A,v01,164,0.0,normal
scene_A,v01,165,0.0,normal
scene_A,v01,166,0.0,normal
scene_A,v01,167,0.0,normal
scene_A,v01,168,0.0,normal
scene_A,v01,169,0.0,normal
scene_A,v01,170,0.0,normal
scene_A,v01,171,0.0,normal
scene_A,v01,172,0.0,normal
scene_A,v01,173,0.0,normal
scene_A,v01,174,0.0,normal
scene_A,v01,175,0.0,normal
scene_A,v01,176,0.0,normal
scene_A,v01,177,0.0,normal
scene_A,v01,178,0.0,normal
scene_A,v01,179,0.0,normal
scene_A,v01,180,0.0,normal
scene_A,v01,181,0.0,normal
scene_A,v01,182,0.0,normal
scene_A,v01,183,0.0,normal
scene_A,v01,184,0.0,normal
scene_A,v01,185,0.0,normal
scene_A,v01,186,0.0,normal
scene_A,v01,187,0.0,normal
scene_A,v01,188,0.0,normal
scene_A,v01,189,0.0,normal
scene_A,v01,190,0.0,normal
scene_A,v01,191,0.0,normal
scene_A,v01,192,0.0,normal
scene_A,v01,193,0.0,normal
scene_A,v01,194,0.0,normal
scene_A,v01,195,0.0,normal
scene_A,v01,196,0.0,normal
scene_A,v01,197,0.0,normal
scene_A,v01,198,0.0,normal
scene_A,v01,199,0.0,normal
scene_A,v01,200,0.0,normal
scene_A,v01,201,0.0,normal
scene_A,v01,202,0.0,normal
scene_A,v01,203,0.0,normal
scene_A,v01,204,0.0,normal
scene_A,v01,205,0.0,normal
scene_A,v01,206,0.0,normal
scene_A,v01,207,0.0,normal
scene_A,v01,208,0.0,normal
scene_A,v01,209,0.0,normal
scene_A,v01,210,0.0,normal
scene_A,v01,211,0.0,normal
scene_A,v01,212,0.0,normal
scene_A,v01,213,0.0,normal
scene_A,v01,214,0.0,normal
scene_A,v01,215,0.0,normal
scene_A,v01,216,0.0,normal
scene_A,v01,217,0.0,normal
scene_A,v01,218,0.0,normal
scene_A,v01,219,0.0,normal
scene_A,v01,220,0.0,normal
scene_A,v01,221,0.0,normal
scene_A,v01,222,0.0,normal
scene_A,v01,223,0.0,normal
scene_A,v01,224,0.0,normal
scene_A,v01,225,0.0,normal
scene_A,v01,226,0.0,normal
scene_A,v01,227,0.0,normal
scene_A,v01,228,0.0,normal
scene_A,v01,229,0.0,normal
scene_A,v01,230,0.0,normal
scene_A,v01,231,0.0,normal
scene_A,v01,232,0.0,normal
scene_A,v01,233,0.0,normal
scene_A,v01,234,0.0,normal
scene_A,v01,235,0.0,normal
scene_A,v01,236,0.0,normal
scene_A,v01,237,0.0,normal
scene_A,v01,238,0.0,normal
scene_A,v01,239,0.0,normal
scene_A,v01,240,0.0,normal
scene_A,v01,241,0.0,normal
scene_A,v01,242,0.0,normal
scene_A,v01,243,0.0,normal
scene_A,v01,244,0.0,normal
scene_A,v01,245,0.0,normal
scene_A,v01,246,0.0,normal
scene_A,v01,613,0.0,normal
scene_A,v01,614,0.0,normal
scene_A,v01,615,0.0,normal
scene_A,v01,616,0.0,normal
scene_A,v01,617,0.0,normal
scene_A,v01,618,0.0,normal
scene_A,v01,619,0.0,normal
scene_A,v01,620,0.0,normal
scene_A,v01,621,0.0,normal
scene_A,v01,622,0.0,normal
scene_A,v01,623,0.0,normal
scene_A,v01,624,0.0,normal
scene_A,v01,625,0.0,normal
scene_A,v01,626,0.0,normal
scene_A,v01,627,0.0,normal
scene_A,v01,628,0.0,normal
scene_A,v01,629,0.0,normal
scene_A,v01,630,0.0,normal
scene_A,v01,631,0.0,normal
scene_A,v01,632,0.0,normal
scene_A,v01,633,0.0,normal
scene_A,v01,634,0.0,normal
scene_A,v01,635,0.0,normal
scene_A,v01,636,0.0,normal
scene_A,v01,637,0.0,normal
scene_A,v01,638,0.0,normal
scene_A,v01,639,0.0,normal
scene_A,v01,640,0.0,normal
scene_A,v01,641,0.0,normal
scene_A,v01,642,0.0,normal
scene_A,v01,643,0.0,normal
scene_A,v01,644,0.0,normal
scene_A,v01,645,0.0,normal
scene_A,v01,646,0.0,normal
scene_A,v01,647,0.0,normal
scene_A,v01,648,0.0,normal
scene_A,v01,649,0.0,normal
scene_A,v01,650,0.0,normal
scene_A,v01,651,0.0,normal
scene_A,v01,652,0.0,normal
scene_A,v01,653,0.0,normal
scene_A,v01,654,0.0,normal
scene_A,v01,655,0.0,normal
scene_A,v01,656,0.0,normal
scene_A,v01,657,0.0,normal
scene_A,v01,658,0.0,normal
scene_A,v01,659,0.0,normal
scene_A,v01,660,0.0,normal
scene_A,v01,661,0.0,normal
scene_A,v01,662,0.0,normal
scene_A,v01,663,0.0,normal
scene_A,v01,664,0.0,normal
scene_A,v01,665,0.0,normal
scene_A,v01,666,0.0,normal
scene_A,v01,667,0.0,normal
scene_A,v01,668,0.0,normal
scene_A,v01,669,0.0,normal
scene_A,v01,670,0.0,normal
scene_A,v01,671,0.0,normal
scene_A,v01,672,0.0,normal
scene_A,v01,673,0.0,normal
scene_A,v01,674,0.0,normal
scene_A,v01,675,0.0,normal
scene_A,v01,676,0.0,normal
scene_A,v01,677,0.0,normal
scene_A,v01,678,0.0,normal
scene_A,v01,679,0.0,normal
scene_A,v01,680,0.0,normal
scene_A,v01,681,0.0,normal
scene_A,v01,682,0.0,normal
scene_A,v01,683,0.0,normal
scene_A,v01,684,0.0,normal
scene_A,v01,685,0.0,normal
scene_A,v01,686,0.0,normal
scene_A,v01,687,0.0,normal
scene_A,v01,688,0.0,normal
scene_A,v01,689,0.0,normal
scene_A,v01,690,0.0,normal
scene_A,v01,691,0.0,normal
scene_A,v01,692,0.0,normal
scene_A,v01,693,0.0,normal
scene_A,v01,694,0.0,normal
scene_A,v01,695,0.0,normal
scene_A,v01,696,0.0,normal
scene_A,v01,697,0.0,normal
scene_A,v01,698,0.0,normal
scene_A,v01,699,0.0,normal
scene_A,v01,700,0.0,normal
scene_A,v01,701,0.0,normal
scene_A,v01,702,0.0,normal
scene_A,v01,703,0.0,normal
scene_A,v01,704,0.0,normal
scene_A,v01,705,0.0,normal
scene_A,v01,706,0.0,normal
scene_A,v01,707,0.0,normal
scene_A,v01,708,0.0,normal
scene_A,v01,709,0.0,normal
scene_A,v01,710,0.0,normal
scene_A,v01,711,0.0,normal
scene_A,v01,712,0.0,normal
scene_A,v01,713,0.0,normal
scene_A,v01,714,0.0,normal
scene_A,v01,715,0.0,normal
scene_A,v01,716,0.0,normal
scene_A,v01,717,0.0,normal
scene_A,v01,718,0.0,normal
scene_A,v01,719,0.0,normal
scene_A,v01,720,0.0,normal
scene_A,v01,721,0.0,normal
scene_A,v01,722,0.0,normal
scene_A,v01,723,0.0,normal
scene_A,v01,724,0.0,normal
scene_A,v01,725,0.0,normal
scene_A,v01,726,0.0,normal
scene_A,v01,727,0.0,normal
scene_A,v01,728,0.0,normal
scene_A,v01,729,0.0,normal
scene_A,v01,730,0.0,normal
scene_A,v01,731,0.0,normal
scene_A,v01,732,0.0,normal
scene_A,v01,733,0.0,normal
scene_A,v01,734,0.0,normal
scene_A,v01,735,0.0,normal
scene_A,v01,736,0.0,normal
scene_A,v01,737,0.0,normal
scene_A,v01,738,0.0,normal
scene_A,v01,739,0.0,normal
scene_A,v01,740,0.0,normal
scene_A,v01,741,0.0,normal
scene_A,v01,742,0.0,normal
scene_A,v01,743,0.0,normal
scene_A,v01,744,0.0,normal
scene_A,v01,745,0.0,normal
scene_A,v01,746,0.0,normal
scene_A,v01,747,0.0,normal
scene_A,v01,748,0.0,normal
scene_A,v01,749,0.0,normal
scene_A,v01,750,0.0,normal
scene_A,v01,751,0.0,normal
scene_A,v01,752,0.0,normal
scene_A,v01,753,0.0,normal
scene_A,v01,754,0.0,normal
scene_A,v01,755,0.0,normal
scene_A,v01,756,0.0,normal
scene_A,v01,757,0.0,normal
scene_A,v01,758,0.0,normal
scene_A,v01,759,0.0,normal
scene_A,v01,760,0.0,normal
scene_A,v01,761,0.0,normal
scene_A,v01,762,0.0,normal
scene_A,v01,763,0.0,normal
scene_A,v01,764,0.0,normal
scene_A,v01,765,0.0,normal
scene_A,v01,766,0.0,normal
scene_A,v01,767,0.0,normal
scene_A,v01,768,0.0,normal
scene_A,v01,769,0.0,normal
scene_A,v01,770,0.0,normal
scene_A,v01,771,0.0,normal
scene_A,v01,772,0.0,normal
scene_A,v01,773,0.0,normal
scene_A,v01,774,0.0,normal
scene_A,v01,775,0.0,normal
scene_A,v01,776,0.0,normal
scene_A,v01,777,0.0,normal
scene_A,v01,778,0.0,normal
scene_A,v01,779,0.0,normal
scene_A,v01,780,0.0,normal
scene_A,v01,781,0.0,normal
scene_A,v01,782,0.0,normal
scene_A,v01,783,0.0,normal
scene_A,v01,784,0.0,normal
scene_A,v01,785,0.0,normal
scene_A,v01,786,0.0,normal
scene_A,v01,787,0.0,normal
scene_A,v01,788,0.0,normal
scene_A,v01,789,0.0,normal
scene_A,v01,790,0.0,normal
scene_A,v01,791,0.0,normal
scene_A,v01,792,0.0,normal
scene_A,v01,793,0.0,normal
scene_A,v01,794,0.0,normal
scene_A,v01,795,0.0,normal
scene_A,v01,796,0.0,normal
scene_A,v01,797,0.0,normal
scene_A,v01,798,0.0,normal
scene_A,v01,799,0.0,normal
scene_A,v01,800,0.0,normal
scene_A,v01,801,0.0,normal
scene_A,v01,802,0.0,normal
scene_A,v01,803,0.0,normal
scene_A,v01,804,0.0,normal
scene_A,v01,805,0.0,normal
scene_A,v01,806,0.0,normal
scene_A,v01,807,0.0,normal
scene_A,v01,808,0.0,normal
scene_A,v01,809,0.0,normal
scene_A,v01,810,0.0,normal
scene_A,v01,811,0.0,normal
scene_A,v01,812,0.0,normal
scene_A,v01,813,0.0,normal
scene_A,v01,814,0.0,normal
scene_A,v01,815,0.0,normal
scene_A,v01,816,0.0,normal
scene_A,v01,817,0.0,normal
scene_A,v01,818,0.0,normal
scene_A,v01,819,0.0,normal
scene_A,v01,820,0.0,normal
scene_A,v01,821,0.0,normal
scene_A,v01,822,0.0,normal
scene_A,v01,823,0.0,normal
scene_A,v01,824,0.0,normal
scene_A,v01,825,0.0,normal
scene_A,v01,826,0.0,normal
scene_A,v01,827,0.0,normal
scene_A,v01,828,0.0,normal
scene_A,v01,829,0.0,normal
scene_A,v01,830,0.0,normal
scene_A,v01,831,0.0,normal
scene_A,v01,832,0.0,normal
scene_A,v01,833,0.0,normal
scene_A,v01,834,0.0,normal
scene_A,v01,835,0.0,normal
scene_A,v01,836,0.0,normal
scene_A,v01,837,0.0,normal
scene_A,v01,838,0.0,normal
scene_A,v01,839,0.0,normal
scene_A,v01,840,0.0,normal
scene_A,v01,841,0.0,normal
scene_A,v01,842,0.0,normal
scene_A,v01,843,0.0,normal
scene_A,v01,844,0.0,normal
scene_A,v01,845,0.0,normal
scene_A,v01,846,0.0,normal
scene_A,v01,847,0.0,normal
scene_A,v01,848,0.0,normal
scene_A,v01,849,0.0,normal
scene_A,v01,850,0.0,normal
scene_A,v01,851,0.0,normal
scene_A,v01,852,0.0,normal
scene_A,v01,853,0.0,normal
scene_A,v01,854,0.0,normal
scene_A,v01,855,0.0,normal
scene_A,v01,856,0.0,normal
scene_A,v01,857,0.0,normal
scene_A,v01,858,0.0,normal
scene_A,v01,859,0.0,normal
scene_A,v01,860,0.0,normal
scene_A,v01,861,0.0,normal
scene_A,v01,862,0.0,normal
scene_A,v01,863,0.0,normal
scene_A,v01,864,0.0,normal
scene_A,v01,865,0.0,normal
scene_A,v01,866,0.0,normal
scene_A,v01,867,0.0,normal
scene_A,v01,868,0.0,normal
scene_A,v01,869,0.0,normal
scene_A,v01,870,0.0,normal
scene_A,v01,871,0.0,normal
scene_A,v01,872,0.0,normal
scene_A,v01,873,0.0,normal
scene_A,v01,874,0.0,normal
scene_A,v01,875,0.0,normal
scene_A,v01,876,0.0,normal
scene_A,v01,877,0.0,normal
scene_A,v01,878,0.0,normal
scene_A,v01,879,0.0,normal
scene_A,v01,880,0.0,normal
scene_A,v01,881,0.0,normal
scene_A,v01,882,0.0,normal
scene_A,v01,883,0.0,normal
scene_A,v01,884,0.0,normal
scene_A,v01,885,0.0,normal
scene_A,v01,886,0.0,normal
scene_A,v01,887,0.0,normal
scene_A,v01,888,0.0,normal
scene_A,v01,889,0.0,normal
scene_A,v01,890,0.0,normal
scene_A,v01,891,0.0,normal
scene_A,v01,892,0.0,normal
scene_A,v01,893,0.0,normal
scene_A,v01,894,0.0,normal
scene_A,v01,895,0.0,normal
scene_A,v01,896,0.0,normal
scene_A,v01,897,0.0,normal
scene_A,v01,898,0.0,normal
scene_A,v01,899,0.0,normal
scene_A,v01,900,0.0,normal
scene_A,v01,901,0.0,normal
scene_A,v01,902,0.0,normal
scene_A,v01,903,0.0,normal
scene_A,v01,904,0.0,normal
scene_A,v01,905,0.0,normal
scene_A,v01,906,0.0,normal
scene_A,v01,907,0.0,normal
scene_A,v01,908,0.0,normal
scene_A,v01,909,0.0,normal
scene_A,v01,910,0.0,normal
scene_A,v01,911,0.0,normal
scene_A,v01,912,0.0,normal
scene_A,v01,913,0.0,normal
scene_A,v01,914,0.0,normal
scene_A,v01,915,0.0,normal
scene_A,v01,916,0.0,normal
scene_A,v01,917,0.0,normal
scene_A,v01,918,0.0,normal
scene_A,v01,919,0.0,normal
scene_A,v01,920,0.0,normal
scene_A,v01,921,0.0,normal
scene_A,v01,922,0.0,normal
scene_A,v01,923,0.0,normal
scene_A,v01,924,0.0,normal
scene_A,v01,925,0.0,normal
scene_A,v01,926,0.0,normal
scene_A,v01,927,0.0,normal
scene_A,v01,928,0.0,normal
scene_A,v01,929,0.0,normal
scene_A,v01,930,0.0,normal
scene_A,v01,931,0.0,normal
scene_A,v01,932,0.0,normal
scene_A,v01,933,0.0,normal
scene_A,v01,934,0.0,normal
scene_A,v01,935,0.0,normal
scene_A,v01,936,0.0,normal
scene_A,v01,937,0.0,normal
scene_A,v01,938,0.0,normal
scene_A,v01,939,0.0,normal
scene_A,v01,940,0.0,normal
scene_A,v01,941,0.0,normal
scene_A,v01,942,0.0,normal
scene_A,v01,943,0.0,normal
scene_A,v01,944,0.0,normal
scene_A,v01,945,0.0,normal
scene_A,v01,946,0.0,normal
scene_A,v01,947,0.0,normal
scene_A,v01,948,0.0,normal
scene_A,v01,949,0.0,normal
scene_A,v01,950,0.0,normal
scene_A,v01,951,0.0,normal
scene_A,v01,952,0.0,normal
scene_A,v01,953,0.0,normal
scene_A,v01,954,0.0,normal
scene_A,v01,955,0.0,normal
scene_A,v01,956,0.0,normal
scene_A,v01,957,0.0,normal
scene_A,v01,958,0.0,normal
scene_A,v01,959,0.0,normal
scene_A,v01,960,0.0,normal
scene_A,v01,961,0.0,normal
scene_A,v01,962,0.0,normal
scene_A,v01,963,0.0,normal
scene_A,v01,964,0.0,normal
scene_A,v01,965,0.0,normal
scene_A,v01,966,0.0,normal
scene_A,v01,967,0.0,normal
scene_A,v01,968,0.0,normal
scene_A,v01,969,0.0,normal
scene_A,v01,970,0.0,normal
scene_A,v01,971,0.0,normal
scene_A,v01,972,0.0,normal
scene_A,v01,973,0.0,normal
scene_A,v01,974,0.0,normal
scene_A,v01,975,0.0,normal
scene_A,v01,976,0.0,normal
scene_A,v01,977,0.0,normal
scene_A,v01,978,0.0,normal
scene_A,v01,979,0.0,normal
scene_A,v01,980,0.0,normal
scene_A,v01,981,0.0,normal
scene_A,v01,982,0.0,normal
scene_A,v01,983,0.0,normal
scene_A,v01,984,0.0,normal
scene_A,v01,985,0.0,normal
scene_A,v01,986,0.0,normal
scene_A,v01,987,0.0,normal
scene_A,v01,988,0.0,normal
scene_A,v01,989,0.0,normal
scene_A,v01,990,0.0,normal
scene_A,v01,991,0.0,normal
scene_A,v01,992,0.0,normal
scene_A,v01,993,0.0,normal
scene_A,v01,994,0.0,normal
scene_A,v01,995,0.0,normal
scene_A,v01,996,0.0,normal
scene_A,v01,997,0.0,normal
scene_A,v01,998,0.0,normal
scene_A,v01,999,0.0,normal
scene_A,v01,1000,0.0,normal
scene_A,v01,1001,0.0,normal
scene_A,v01,1002,0.0,normal
scene_A,v01,1003,0.0,normal
scene_A,v01,1004,0.0,normal
scene_A,v01,1005,0.0,normal
scene_A,v01,1006,0.0,normal
scene_A,v01,1007,0.0,normal
scene_A,v01,1008,0.0,normal
scene_A,v01,1009,0.0,normal
scene_A,v01,1010,0.0,normal
scene_A,v01,1011,0.0,normal
scene_A,v01,1012,0.0,normal
scene_A,v01,1013,0.0,normal
scene_A,v01,1014,0.0,normal
scene_A,v01,1015,0.0,normal
scene_A,v01,1016,0.0,normal
scene_A,v01,1017,0.0,normal
scene_A,v01,1018,0.0,normal
scene_A,v01,1019,0.0,normal
scene_A,v01,1020,0.0,normal
scene_A,v01,1021,0.0,normal
scene_A,v01,1022,0.0,normal
scene_A,v01,1023,0.0,normal
scene_A,v01,1024,0.0,normal
scene_A,v01,1025,0.0,normal
scene_A,v01,1026,0.0,normal
scene_A,v01,1027,0.0,normal
scene_A,v01,1028,0.0,normal
scene_A,v01,1029,0.0,normal
scene_A,v01,1030,0.0,normal
scene_A,v01,1031,0.0,normal
scene_A,v01,1032,0.0,normal
scene_A,v01,1033,0.0,normal
scene_A,v01,1034,0.0,normal
scene_A,v01,1035,0.0,normal
scene_A,v01,1036,0.0,normal
scene_A,v01,1037,0.0,normal
scene_A,v01,1038,0.0,normal
scene_A,v01,1039,0.0,normal
scene_A,v01,1040,0.0,normal
scene_A,v01,1041,0.0,normal
scene_A,v01,1042,0.0,normal
scene_A,v01,1043,0.0,normal
scene_A,v01,1044,0.0,normal
scene_A,v01,1045,0.0,normal
scene_A,v01,1046,0.0,normal
scene_A,v01,1047,0.0,normal
scene_A,v01,1048,0.0,normal
scene_A,v01,1049,0.0,normal
scene_A,v01,1050,0.0,normal
scene_A,v01,1051,0.0,normal
scene_A,v01,1052,0.0,normal
scene_A,v01,1053,0.0,normal
scene_A,v01,1054,0.0,normal
scene_A,v01,1055,0.0,normal
scene_A,v01,1056,0.0,normal
scene_A,v01,1057,0.0,normal
scene_A,v01,1058,0.0,normal
scene_A,v01,1059,0.0,normal
scene_A,v01,1060,0.0,normal
scene_A,v01,1061,0.0,normal
scene_A,v01,1062,0.0,normal
scene_A,v01,1063,0.0,normal
scene_A,v01,1064,0.0,normal
scene_A,v01,1065,0.0,normal
scene_A,v01,1066,0.0,normal
scene_A,v01,1067,0.0,normal
scene_A,v01,1068,0.0,normal
scene_A,v01,1069,0.0,normal
scene_A,v01,1070,0.0,normal
scene_A,v01,1071,0.0,normal
scene_A,v01,1072,0.0,normal
scene_A,v01,1073,0.0,normal
scene_A,v01,1074,0.0,normal
scene_A,v01,1075,0.0,normal
scene_A,v01,1076,0.0,normal
scene_A,v01,1077,0.0,normal
scene_A,v01,1078,0.0,normal
scene_A,v01,1079,0.0,normal
scene_A,v01,1080,0.0,normal
scene_A,v01,1081,0.0,normal
scene_A,v01,1082,0.0,normal
scene_A,v01,1083,0.0,normal
scene_A,v01,1084,0.0,normal
scene_A,v01,1085,0.0,normal
scene_A,v01,1086,0.0,normal
scene_A,v01,1087,0.0,normal
scene_A,v01,1088,0.0,normal
scene_A,v01,1089,0.0,normal
scene_A,v01,1090,0.0,normal
scene_A,v01,1091,0.0,normal
scene_A,v01,1092,0.0,normal
scene_A,v01,1093,0.0,normal
scene_A,v01,1094,0.0,normal
scene_A,v01,1095,0.0,normal
scene_A,v01,1096,0.0,normal
scene_A,v01,1097,0.0,normal
scene_A,v01,1098,0.0,normal
scene_A,v01,1099,0.0,normal
scene_A,v01,1100,0.0,normal
scene_A,v01,1101,0.0,normal
scene_A,v01,1102,0.0,normal
scene_A,v01,1103,0.0,normal
scene_A,v01,1104,0.0,normal
scene_A,v01,1105,0.0,normal
scene_A,v01,1106,0.0,normal
scene_A,v01,1107,0.0,normal
scene_A,v01,1108,0.0,normal
scene_A,v01,1109,0.0,normal
scene_A,v01,1110,0.0,normal
scene_A,v01,1111,0.0,normal
scene_A,v01,1112,0.0,normal
scene_A,v01,1113,0.0,normal
scene_A,v01,1114,0.0,normal
scene_A,v01,1115,0.0,normal
scene_A,v01,1116,0.0,normal
scene_A,v01,1117,0.0,normal
scene_A,v01,1118,0.0,normal
scene_A,v01,1119,0.0,normal
scene_A,v01,1120,0.0,normal
scene_A,v01,1121,0.0,normal
scene_A,v01,1122,0.0,normal
scene_A,v01,1123,0.0,normal
scene_A,v01,1124,0.0,normal
scene_A,v01,1125,0.0,normal
scene_A,v01,1126,0.0,normal
scene_A,v01,1127,0.0,normal
scene_A,v01,1128,0.0,normal
scene_A,v01,1129,0.0,normal
scene_A,v01,1130,0.0,normal
scene_A,v01,1131,0.0,normal
scene_A,v01,1132,0.0,normal
scene_A,v01,1133,0.0,normal
scene_A,v01,1134,0.0,normal
scene_A,v01,1135,0.0,normal
scene_A,v01,1136,0.0,normal
scene_A,v01,1137,0.0,normal
scene_A,v01,1138,0.0,normal
scene_A,v01,1139,0.0,normal
scene_A,v01,1140,0.0,normal
scene_A,v01,1141,0.0,normal
scene_A,v01,1142,0.0,normal
scene_A,v01,1143,0.0,normal
scene_A,v01,1144,0.0,normal
scene_A,v01,1145,0.0,normal
scene_A,v01,1146,0.0,normal
scene_A,v01,1147,0.0,normal
scene_A,v01,1148,0.0,normal
scene_A,v01,1149,0.0,normal
scene_A,v01,1150,0.0,normal
scene_A,v01,1151,0.0,normal
scene_A,v01,1152,0.0,normal
scene_A,v01,1153,0.0,normal
scene_A,v01,1154,0.0,normal
scene_A,v01,1155,0.0,normal
scene_A,v01,1156,0.0,normal
scene_A,v01,1157,0.0,normal
scene_A,v01,1158,0.0,normal
scene_A,v01,1159,0.0,normal
scene_A,v01,1160,0.0,normal
scene_A,v01,1161,0.0,normal
scene_A,v01,1162,0.0,normal
scene_A,v01,1163,0.0,normal
scene_A,v01,1164,0.0,normal
scene_A,v01,1165,0.0,normal
scene_A,v01,1166,0.0,normal
scene_A,v01,1167,0.0,normal
scene_A,v01,1168,0.0,normal
scene_A,v01,1169,0.0,normal
scene_A,v01,1170,0.0,normal
scene_A,v01,1171,0.0,normal
scene_A,v01,1172,0.0,normal
scene_A,v01,1173,0.0,normal
scene_A,v01,1174,0.0,normal
scene_A,v01,1175,0.0,normal
scene_A,v01,1176,0.0,normal
