scene,video,frame_idx,soft_label,label
scene_A,v02,416,0.0,normal
scene_A,v02,417,0.0,normal
scene_A,v02,418,0.0,normal
scene_A,v02,419,0.0,normal
scene_A,v02,420,0.0,normal
scene_A,v02,421,0.0,normal
scene_A,v02,422,0.0,normal
scene_A,v02,423,0.0,normal
scene_A,v02,424,0.0,normal
scene_A,v02,425,0.0,normal
scene_A,v02,426,0.0,normal
scene_A,v02,427,0.0,normal
scene_A,v02,428,0.0,normal
scene_A,v02,429,0.0,normal
scene_A,v02,430,0.0,normal
scene_A,v02,431,0.0,normal
scene_A,v02,432,0.0,normal
scene_A,v02,433,0.0,normal
scene_A,v02,434,0.0,normal
scene_A,v02,435,0.0,normal
scene_A,v02,436,0.0,normal
scene_A,v02,437,0.0,normal
scene_A,v02,438,0.0,normal
scene_A,v02,439,0.0,normal
scene_A,v02,440,0.0,normal
scene_A,v02,441,0.0,normal
scene_A,v02,442,0.0,normal
scene_A,v02,443,0.0,normal
scene_A,v02,444,0.0,normal
scene_A,v02,445,0.0,normal
scene_A,v02,446,0.0,normal
scene_A,v02,447,0.0,normal
scene_A,v02,448,0.0,normal
scene_A,v02,449,0.0,normal
scene_A,v02,450,0.0,normal
scene_A,v02,451,0.0,normal
scene_A,v02,452,0.0,normal
scene_A,v02,453,0.0,normal
scene_A,v02,454,0.0,normal
scene_A,v02,455,0.0,normal
scene_A,v02,456,0.0,normal
scene_A,v02,457,0.0,normal
scene_A,v02,458,0.0,normal
scene_A,v02,459,0.0,normal
scene_A,v02,460,0.0,normal
scene_A,v02,461,0.0,normal
scene_A,v02,462,0.0,normal
scene_A,v02,463,0.0,normal
scene_A,v02,464,0.0,normal
scene_A,v02,465,0.0,normal
scene_A,v02,466,0.0,normal
scene_A,v02,467,0.0,normal
scene_A,v02,468,0.0,normal
scene_A,v02,469,0.0,normal
scene_A,v02,470,0.0,normal
scene_A,v02,471,0.0,normal
scene_A,v02,472,0.0,normal
scene_A,v02,473,0.0,normal
scene_A,v02,474,0.0,normal
scene_A,v02,475,0.0,normal
scene_A,v02,476,0.0,normal
scene_A,v02,477,0.0,normal
scene_A,v02,478,0.0,normal
scene_A,v02,479,0.0,normal
scene_A,v02,480,0.0,normal
scene_A,v02,481,0.0,normal
scene_A,v02,482,0.0,normal
scene_A,v02,483,0.0,normal
scene_A,v02,484,0.0,normal
scene_A,v02,485,0.0,normal
scene_A,v02,486,0.0,normal
scene_A,v02,487,0.0,normal
scene_A,v02,488,0.0,normal
scene_A,v02,489,0.0,normal
scene_A,v02,490,0.0,normal
scene_A,v02,491,0.0,normal
scene_A,v02,492,0.0,normal
scene_A,v02,493,0.0,normal
scene_A,v02,494,0.0,normal
scene_A,v02,495,0.0,normal
scene_A,v02,496,0.0,normal
scene_A,v02,497,0.0,normal
scene_A,v02,498,0.0,normal
scene_A,v02,499,0.0,normal
scene_A,v02,500,0.0,normal
scene_A,v02,501,0.0,normal
scene_A,v02,502,0.0,normal
scene_A,v02,503,0.0,normal
scene_A,v02,504,0.0,normal
scene_A,v02,505,0.0,normal
scene_A,v02,506,0.0,normal
scene_A,v02,507,0.0,normal
scene_A,v02,508,0.0,normal
scene_A,v02,509,0.0,normal
scene_A,v02,510,0.0,normal
scene_A,v02,511,0.0,normal
scene_A,v02,512,0.0,normal
scene_A,v02,513,0.0,normal
scene_A,v02,514,0.0,normal
scene_A,v02,515,0.0,normal
scene_A,v02,516,0.0,normal
scene_A,v02,517,0.0,normal
scene_A,v02,518,0.0,normal
scene_A,v02,519,0.0,normal
scene_A,v02,520,0.0,normal
scene_A,v02,521,0.0,normal
scene_A,v02,522,0.0,normal
scene_A,v02,523,0.0,normal
scene_A,v02,524,0.0,normal
scene_A,v02,525,0.0,normal
scene_A,v02,526,0.0,normal
scene_A,v02,527,0.0,normal
scene_A,v02,528,0.0,normal
scene_A,v02,529,0.0,normal
scene_A,v02,530,0.0,normal
scene_A,v02,531,0.0,normal
scene_A,v02,532,0.0,normal
scene_A,v02,533,0.0,normal
scene_A,v02,534,0.0,normal
scene_A,v02,535,0.0,normal
scene_A,v02,536,0.0,normal
scene_A,v02,537,0.0,normal
scene_A,v02,538,0.0,normal
scene_A,v02,539,0.0,normal
scene_A,v02,540,0.0,normal
scene_A,v02,541,0.0,normal
scene_A,v02,542,0.0,normal
scene_A,v02,543,0.0,normal
scene_A,v02,544,0.0,normal
scene_A,v02,545,0.0,normal
scene_A,v02,546,0.0,normal
scene_A,v02,547,0.0,normal
scene_A,v02,548,0.0,normal
scene_A,v02,549,0.0,normal
scene_A,v02,550,0.0,normal
scene_A,v02,551,0.0,normal
scene_A,v02,552,0.0,normal
scene_A,v02,553,0.0,normal
scene_A,v02,554,0.0,normal
scene_A,v02,555,0.0,normal
scene_A,v02,556,0.0,normal
scene_A,v02,557,0.0,normal
scene_A,v02,558,0.0,normal
scene_A,v02,559,0.0,normal
scene_A,v02,560,0.0,normal
scene_A,v02,561,0.0,normal
scene_A,v02,562,0.0,normal
scene_A,v02,563,0.0,normal
scene_A,v02,564,0.0,normal
scene_A,v02,565,0.0,normal
scene_A,v02,566,0.0,normal
scene_A,v02,567,0.0,normal
scene_A,v02,568,0.0,normal
scene_A,v02,569,0.0,normal
scene_A,v02,570,0.0,normal
scene_A,v02,571,0.0,normal
scene_A,v02,572,0.0,normal
scene_A,v02,573,0.0,normal
scene_A,v02,574,0.0,normal
scene_A,v02,575,0.0,normal
scene_A,v02,576,0.0,normal
scene_A,v02,577,0.0,normal
scene_A,v02,578,0.0,normal
scene_A,v02,579,0.0,normal
scene_A,v02,580,0.0,normal
scene_A,v02,581,0.0,normal
scene_A,v02,582,0.0,normal
scene_A,v02,583,0.0,normal
scene_A,v02,584,0.0,normal
scene_A,v02,585,0.0,normal
scene_A,v02,586,0.0,normal
scene_A,v02,587,0.0,normal
scene_A,v02,588,0.0,normal
scene_A,v02,589,0.0,normal
scene_A,v02,590,0.0,normal
scene_A,v02,591,0.0,normal
scene_A,v02,592,0.0,normal
scene_A,v02,593,0.0,normal
scene_A,v02,594,0.0,normal
scene_A,v02,595,0.0,normal
scene_A,v02,596,0.0,normal
scene_A,v02,597,0.0,normal
scene_A,v02,598,0.0,normal
scene_A,v02,599,0.0,normal
scene_A,v02,600,0.0,normal
scene_A,v02,601,0.0,normal
scene_A,v02,602,0.0,normal
scene_A,v02,603,0.0,normal
scene_A,v02,604,0.0,normal
scene_A,v02,605,0.0,normal
scene_A,v02,606,0.0,normal
scene_A,v02,607,0.0,normal
scene_A,v02,608,0.0,normal
scene_A,v02,609,0.0,normal
scene_A,v02,610,0.0,normal
scene_A,v02,611,0.0,normal
scene_A,v02,612,0.0,normal
scene_A,v02,613,0.0,normal
scene_A,v02,614,0.0,normal
scene_A,v02,615,0.0,normal
scene_A,v02,616,0.0,normal
scene_A,v02,617,0.0,normal
scene_A,v02,618,0.0,normal
scene_A,v02,619,0.0,normal
scene_A,v02,620,0.0,normal
scene_A,v02,621,0.0,normal
scene_A,v02,622,0.0,normal
scene_A,v02,623,0.0,normal
scene_A,v02,624,0.0,normal
scene_A,v02,625,0.0,normal
scene_A,v02,626,0.0,normal
scene_A,v02,627,0.0,normal
scene_A,v02,628,0.0,normal
scene_A,v02,629,0.0,normal
scene_A,v02,630,0.0,normal
scene_A,v02,631,0.0,normal
scene_A,v02,632,0.0,normal
scene_A,v02,633,0.0,normal
scene_A,v02,634,0.0,normal
scene_A,v02,635,0.0,normal
scene_A,v02,636,0.0,normal
scene_A,v02,637,0.0,normal
scene_A,v02,638,0.0,normal
scene_A,v02,639,0.0,normal
scene_A,v02,640,0.0,normal
scene_A,v02,641,0.0,normal
scene_A,v02,642,0.0,normal
scene_A,v02,643,0.0,normal
scene_A,v02,644,0.0,normal
scene_A,v02,645,0.0,normal
scene_A,v02,646,0.0,normal
scene_A,v02,647,0.0,normal
scene_A,v02,648,0.0,normal
scene_A,v02,649,0.0,normal
scene_A,v02,650,0.0,normal
scene_A,v02,651,0.0,normal
scene_A,v02,652,0.0,normal
scene_A,v02,653,0.0,normal
scene_A,v02,654,0.0,normal
scene_A,v02,655,0.0,normal
scene_A,v02,656,0.0,normal
scene_A,v02,657,0.0,normal
scene_A,v02,658,0.0,normal
scene_A,v02,659,0.0,normal
scene_A,v02,660,0.0,normal
scene_A,v02,661,0.0,normal
scene_A,v02,662,0.0,normal
scene_A,v02,663,0.0,normal
scene_A,v02,664,0.0,normal
scene_A,v02,665,0.0,normal
scene_A,v02,666,0.0,normal
scene_A,v02,667,0.0,normal
scene_A,v02,668,0.0,normal
scene_A,v02,669,0.0,normal
scene_A,v02,670,0.0,normal
scene_A,v02,671,0.0,normal
scene_A,v02,672,0.0,normal
scene_A,v02,673,0.0,normal
scene_A,v02,674,0.0,normal
scene_A,v02,675,0.0,normal
scene_A,v02,676,0.0,normal
scene_A,v02,677,0.0,normal
scene_A,v02,678,0.0,normal
scene_A,v02,679,0.0,normal
scene_A,v02,680,0.0,normal
scene_A,v02,681,0.0,normal
scene_A,v02,682,0.0,normal
scene_A,v02,683,0.0,normal
scene_A,v02,684,0.0,normal
scene_A,v02,685,0.0,normal
scene_A,v02,686,0.0,normal
scene_A,v02,687,0.0,normal
scene_A,v02,688,0.0,normal
scene_A,v02,689,0.0,normal
scene_A,v02,690,0.0,normal
scene_A,v02,691,0.0,normal
scene_A,v02,692,0.0,normal
scene_A,v02,693,0.0,normal
scene_A,v02,694,0.0,normal
scene_A,v02,695,0.0,normal
scene_A,v02,696,0.0,normal
scene_A,v02,697,0.0,normal
scene_A,v02,698,0.0,normal
scene_A,v02,699,0.0,normal
scene_A,v02,700,0.0,normal
scene_A,v02,701,0.0,normal
scene_A,v02,702,0.0,normal
scene_A,v02,703,0.0,normal
scene_A,v02,704,0.0,normal
scene_A,v02,705,0.0,normal
scene_A,v02,706,0.0,normal
scene_A,v02,707,0.0,normal
scene_A,v02,708,0.0,normal
scene_A,v02,709,0.0,normal
scene_A,v02,710,0.0,normal
scene_A,v02,711,0.0,normal
scene_A,v02,712,0.0,normal
scene_A,v02,713,0.0,normal
scene_A,v02,714,0.0,normal
scene_A,v02,715,0.0,normal
scene_A,v02,716,0.0,normal
scene_A,v02,717,0.0,normal
scene_A,v02,718,0.0,normal
scene_A,v02,719,0.0,normal
scene_A,v02,720,0.0,normal
scene_A,v02,721,0.0,normal
scene_A,v02,722,0.0,normal
scene_A,v02,723,0.0,normal
scene_A,v02,724,0.0,normal
scene_A,v02,725,0.0,normal
scene_A,v02,726,0.0,normal
scene_A,v02,727,0.0,normal
scene_A,v02,728,0.0,normal
scene_A,v02,729,0.0,normal
scene_A,v02,730,0.0,normal
scene_A,v02,731,0.0,normal
scene_A,v02,732,0.0,normal
scene_A,v02,733,0.0,normal
scene_A,v02,734,0.0,normal
scene_A,v02,735,0.0,normal
scene_A,v02,736,0.0,normal
scene_A,v02,737,0.0,normal
scene_A,v02,738,0.0,normal
scene_A,v02,739,0.0,normal
scene_A,v02,740,0.0,normal
scene_A,v02,741,0.0,normal
scene_A,v02,742,0.0,normal
scene_A,v02,743,0.0,normal
scene_A,v02,744,0.0,normal
scene_A,v02,745,0.0,normal
scene_A,v02,746,0.0,normal
scene_A,v02,747,0.0,normal
scene_A,v02,748,0.0,normal
scene_A,v02,749,0.0,normal
scene_A,v02,750,0.0,normal
scene_A,v02,751,0.0,normal
scene_A,v02,752,0.0,normal
scene_A,v02,753,0.0,normal
scene_A,v02,754,0.0,normal
scene_A,v02,755,0.0,normal
scene_A,v02,756,0.0,normal
scene_A,v02,757,0.0,normal
scene_A,v02,758,0.0,normal
scene_A,v02,759,0.0,normal
scene_A,v02,760,0.0,normal
scene_A,v02,761,0.0,normal
scene_A,v02,762,0.0,normal
scene_A,v02,763,0.0,normal
scene_A,v02,764,0.0,normal
scene_A,v02,765,0.0,normal
scene_A,v02,766,0.0,normal
scene_A,v02,767,0.0,normal
scene_A,v02,768,0.0,normal
scene_A,v02,769,0.0,normal
scene_A,v02,770,0.0,normal
scene_A,v02,771,0.0,normal
scene_A,v02,772,0.0,normal
scene_A,v02,773,0.0,normal
scene_A,v02,774,0.0,normal
scene_A,v02,775,0.0,normal
scene_A,v02,776,0.0,normal
scene_A,v02,777,0.0,normal
scene_A,v02,778,0.0,normal
scene_A,v02,779,0.0,normal
scene_A,v02,780,0.0,normal
scene_A,v02,781,0.0,normal
scene_A,v02,782,0.0,normal
scene_A,v02,783,0.0,normal
scene_A,v02,784,0.0,normal
scene_A,v02,785,0.0,normal
scene_A,v02,786,0.0,normal
scene_A,v02,787,0.0,normal
scene_A,v02,788,0.0,normal
scene_A,v02,789,0.0,normal
scene_A,v02,790,0.0,normal
scene_A,v02,791,0.0,normal
scene_A,v02,792,0.0,normal
scene_A,v02,793,0.0,normal
scene_A,v02,794,0.0,normal
scene_A,v02,795,0.0,normal
scene_A,v02,796,0.0,normal
scene_A,v02,797,0.0,normal
scene_A,v02,798,0.0,normal
scene_A,v02,799,0.0,normal
scene_A,v02,800,0.0,normal
scene_A,v02,801,0.0,normal
scene_A,v02,802,0.0,normal
scene_A,v02,803,0.0,normal
scene_A,v02,804,0.0,normal
scene_A,v02,805,0.0,normal
scene_A,v02,806,0.0,normal
scene_A,v02,807,0.0,normal
scene_A,v02,808,0.0,normal
scene_A,v02,809,0.0,normal
scene_A,v02,810,0.0,normal
scene_A,v02,811,0.0,normal
scene_A,v02,812,0.0,normal
scene_A,v02,813,0.0,normal
scene_A,v02,814,0.0,normal
scene_A,v02,815,0.0,normal
scene_A,v02,816,0.0,normal
scene_A,v02,817,0.0,normal
scene_A,v02,818,0.0,normal
scene_A,v02,819,0.0,normal
scene_A,v02,820,0.0,normal
scene_A,v02,821,0.0,normal
scene_A,v02,822,0.0,normal
scene_A,v02,823,0.0,normal
scene_A,v02,824,0.0,normal
scene_A,v02,825,0.0,normal
scene_A,v02,826,0.0,normal
scene_A,v02,827,0.0,normal
scene_A,v02,828,0.0,normal
scene_A,v02,829,0.0,normal
scene_A,v02,830,0.0,normal
scene_A,v02,831,0.0,normal
scene_A,v02,832,0.0,normal
scene_A,v02,833,0.0,normal
scene_A,v02,834,0.0,normal
scene_A,v02,835,0.0,normal
scene_A,v02,836,0.0,normal
scene_A,v02,837,0.0,normal
scene_A,v02,838,0.0,normal
scene_A,v02,839,0.0,normal
scene_A,v02,840,0.0,normal
scene_A,v02,841,0.0,normal
scene_A,v02,842,0.0,normal
scene_A,v02,843,0.0,normal
scene_A,v02,844,0.0,normal
scene_A,v02,845,0.0,normal
scene_A,v02,846,0.0,normal
scene_A,v02,847,0.0,normal
scene_A,v02,848,0.0,normal
scene_A,v02,849,0.0,normal
scene_A,v02,850,0.0,normal
scene_A,v02,851,0.0,normal
scene_A,v02,852,0.0,normal
scene_A,v02,853,0.0,normal
scene_A,v02,854,0.0,normal
scene_A,v02,855,0.0,normal
scene_A,v02,856,0.0,normal
scene_A,v02,857,0.0,normal
scene_A,v02,858,0.0,normal
scene_A,v02,859,0.0,normal
scene_A,v02,860,0.0,normal
scene_A,v02,861,0.0,normal
scene_A,v02,862,0.0,normal
scene_A,v02,863,0.0,normal
scene_A,v02,864,0.0,normal
scene_A,v02,865,0.0,normal
scene_A,v02,866,0.0,normal
scene_A,v02,867,0.0,normal
scene_A,v02,868,0.0,normal
scene_A,v02,869,0.0,normal
scene_A,v02,870,0.0,normal
scene_A,v02,871,0.0,normal
scene_A,v02,872,0.0,normal
scene_A,v02,873,0.0,normal
scene_A,v02,874,0.0,normal
scene_A,v02,875,0.0,normal
scene_A,v02,876,0.0,normal
scene_A,v02,877,0.0,normal
scene_A,v02,878,0.0,normal
scene_A,v02,879,0.0,normal
scene_A,v02,880,0.0,normal
scene_A,v02,881,0.0,normal
scene_A,v02,882,0.0,normal
scene_A,v02,883,0.0,normal
scene_A,v02,884,0.0,normal
scene_A,v02,885,0.0,normal
scene_A,v02,886,0.0,normal
scene_A,v02,887,0.0,normal
scene_A,v02,888,0.0,normal
scene_A,v02,889,0.0,normal
scene_A,v02,890,0.0,normal
scene_A,v02,891,0.0,normal
scene_A,v02,892,0.0,normal
scene_A,v02,893,0.0,normal
scene_A,v02,894,0.0,normal
scene_A,v02,895,0.0,normal
scene_A,v02,896,0.0,normal
scene_A,v02,897,0.0,normal
scene_A,v02,898,0.0,normal
scene_A,v02,899,0.0,normal
scene_A,v02,900,0.0,normal
scene_A,v02,901,0.0,normal
scene_A,v02,902,0.0,normal
scene_A,v02,903,0.0,normal
scene_A,v02,904,0.0,normal
